"Chromosome","Start_Position","End_Position","Match_Position","Match_End_Position","FlankedExonIDs"
"NC_035107.1",41608626,41608675,41612646,41612695,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608700,41612797,41612871,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608750,41613539,41613663,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608750,41613566,41613690,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608750,41613593,41613717,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608750,41613620,41613744,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608750,41613647,41613771,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608750,41613674,41613798,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608750,41613701,41613825,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608750,41613728,41613852,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608750,41613755,41613879,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608725,41613782,41613881,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608700,41613809,41613883,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608675,41613836,41613885,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608700,41614119,41614193,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608675,41614389,41614438,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608675,41614453,41614502,"exon-XM_021838738.1-1"
"NC_035107.1",41608626,41608675,41614799,41614848,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41609128,41609227,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41609864,41609963,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41609891,41609990,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41609918,41610017,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41609945,41610044,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41609972,41610071,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41609999,41610098,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610026,41610125,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610053,41610152,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610080,41610179,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610107,41610206,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608725,41610134,41610208,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41610161,41610210,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610223,41610322,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610250,41610349,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610277,41610376,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610304,41610403,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610331,41610430,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610358,41610457,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610385,41610484,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610412,41610511,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610439,41610538,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610466,41610565,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610493,41610592,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608725,41610520,41610594,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41610547,41610596,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41610877,41610926,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610949,41611048,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41610976,41611075,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608725,41611003,41611077,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41611030,41611079,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41611084,41611133,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608725,41611390,41611464,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41611417,41611466,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41611481,41611530,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41611627,41611676,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41612379,41612428,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41612742,41612791,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41612795,41612844,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41613160,41613209,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41613323,41613422,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41613350,41613449,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41613377,41613476,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608725,41613404,41613478,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41613537,41613636,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41613957,41614056,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41614011,41614060,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41613984,41614083,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608725,41614117,41614191,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41614334,41614383,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608750,41614692,41614791,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608725,41614719,41614793,"exon-XM_021838738.1-1"
"NC_035107.1",41608651,41608700,41614797,41614846,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41609126,41609200,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41609862,41609936,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41610221,41610295,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608775,41610635,41610734,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41610662,41610736,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41610689,41610738,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41610785,41610859,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41610812,41610861,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41610875,41610924,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41610947,41611021,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608775,41611207,41611306,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608775,41611234,41611333,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608775,41611261,41611360,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41611288,41611362,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41611315,41611364,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41611388,41611462,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41612651,41612725,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41612678,41612727,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41613158,41613207,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41613321,41613395,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41613482,41613531,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41613535,41613609,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41613955,41614029,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41614115,41614164,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41614332,41614381,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41614394,41614443,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608750,41614458,41614532,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608725,41614485,41614534,"exon-XM_021838738.1-1"
"NC_035107.1",41608676,41608775,41614690,41614789,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41609124,41609173,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41609860,41609909,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41610219,41610268,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41610633,41610707,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41610783,41610857,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41610873,41610922,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41610945,41610994,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41611089,41611163,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41611116,41611190,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41611143,41611192,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41611205,41611279,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41611386,41611435,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41611486,41611535,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41611632,41611706,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41611659,41611733,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41611686,41611735,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41612384,41612458,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41612411,41612460,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41612649,41612723,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41612800,41612874,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41612827,41612876,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41613156,41613205,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41613319,41613368,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41613533,41613582,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41613953,41614002,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41614330,41614379,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41614392,41614441,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41614456,41614530,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608775,41614688,41614762,"exon-XM_021838738.1-1"
"NC_035107.1",41608701,41608750,41614802,41614851,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41610631,41610680,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41610781,41610830,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41611087,41611136,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41611203,41611252,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41611484,41611533,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41611630,41611679,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41612382,41612431,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41612647,41612696,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41612798,41612847,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41614120,41614169,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41614390,41614439,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41614454,41614503,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41614686,41614735,"exon-XM_021838738.1-1"
"NC_035107.1",41608726,41608775,41614800,41614849,"exon-XM_021838738.1-1"
"NC_035107.1",41608751,41608800,41614362,41614411,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609128,41609227,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609155,41609254,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609182,41609281,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609209,41609308,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609236,41609335,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609263,41609362,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609290,41609389,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609317,41609416,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609344,41609443,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609371,41609470,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609398,41609497,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609425,41609524,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609452,41609551,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609479,41609578,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609506,41609605,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609533,41609632,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609560,41609659,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609587,41609686,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609614,41609713,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609641,41609740,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609668,41609767,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609695,41609794,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609722,41609821,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609749,41609848,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608850,41609776,41609850,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41609803,41609852,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609864,41609963,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609891,41609990,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609918,41610017,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609945,41610044,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609972,41610071,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41609999,41610098,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610026,41610125,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610053,41610152,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610080,41610179,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610107,41610206,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608850,41610134,41610208,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41610161,41610210,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610223,41610322,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610250,41610349,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610277,41610376,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610304,41610403,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610331,41610430,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610358,41610457,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610385,41610484,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610412,41610511,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610439,41610538,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610466,41610565,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610493,41610592,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608850,41610520,41610594,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41610547,41610596,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41610877,41610926,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610949,41611048,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41610976,41611075,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608850,41611003,41611077,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41611030,41611079,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41611084,41611133,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41611111,41611160,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41611138,41611187,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608850,41611390,41611464,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41611417,41611466,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41611481,41611530,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41611627,41611676,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41611654,41611703,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41611681,41611730,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41612379,41612428,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41612406,41612455,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41612742,41612791,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41612795,41612844,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41612822,41612871,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41613160,41613209,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613323,41613422,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613350,41613449,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613377,41613476,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608850,41613404,41613478,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613537,41613636,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613564,41613663,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613591,41613690,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613618,41613717,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613645,41613744,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613672,41613771,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613699,41613798,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613726,41613825,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613753,41613852,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613780,41613879,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608850,41613807,41613881,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41613834,41613883,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613957,41614056,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41614011,41614060,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41613984,41614083,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608850,41614117,41614191,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41614144,41614193,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41614334,41614383,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608875,41614692,41614791,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608850,41614719,41614793,"exon-XM_021838738.1-1"
"NC_035107.1",41608776,41608825,41614797,41614846,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41609126,41609200,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41609862,41609936,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41610221,41610295,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608900,41610635,41610734,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41610662,41610736,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41610689,41610738,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41610785,41610859,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41610812,41610861,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41610875,41610924,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41610947,41611021,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608925,41611207,41611331,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608925,41611234,41611358,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608900,41611261,41611360,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41611288,41611362,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41611315,41611364,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41611388,41611462,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41612651,41612725,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41612678,41612727,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41613158,41613207,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41613321,41613395,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41613482,41613531,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41613535,41613609,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41613955,41614029,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41614115,41614164,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41614332,41614381,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41614394,41614443,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608875,41614458,41614532,"exon-XM_021838738.1-1"
"NC_035107.1",41608801,41608850,41614485,41614534,"exon-XM_021838738.1-1"
